words,sentiment_coeff
abandon,-1.0009910510021172
censorship,1.0036059251962748
governor_georgia,0.9994364198441296
frame,-1.0006747900548512
addressing,0.9992986606621557
colin,1.000227747632553
wait_see,-0.9988781255004612
measured,-1.0006758580634718
previous_administration,1.0003754199031725
flexible,0.997920308687809
minutes_enjoy,1.000564355259925
untrue,0.9992325922814203
judge_barrett,-1.0020877257845529
fascinating,-1.0069108569873138
spies,1.0028436191451897
bunch,-1.003727362206794
memos,1.0047223945926296
doctors_nurses,1.0005419153951816
monster,-1.0008122901792662
coldest,1.0032066597244769
$_barrel,1.0033610634691716
roger_ailes,-1.0033249737144685
dignity,0.9984672702101774
eu,0.9997151132622232
surprising,-1.0021899307943103
brussels,-1.0020539784532916
frankly,-1.004162209005209
emerson,-1.0006762569000605
muslims,-1.0022484667202947
enforce,0.9982755176229481
payroll_tax,1.003184936226692
homeland,0.998580402582979
battles,1.0042901119933587
invite,1.005963531411958
possibilities,-0.9999876055835452
intelligence_committee,-1.0002151962157686
peaceful_protesters,0.9987706388779211
moving_along,-0.9986742972474569
belongs,-1.0033279826842105
flat,0.9990199703626822
promising,-1.003059145747439
milwaukee,1.0045139468166702
gone_crazy,-0.999008311002462
refreshing,-1.0068717886510647
elijah_cummings,1.0009752788322068
bombing,-1.0013649104856823
gentleman,0.9992210438597764
mt,-1.0019487334627977
stone_cold,-1.0051636205112968
historical,-1.0003069700152207
lightweight_senator,1.0046891516655265
urgent,-1.001626157710297
x,0.9986162244248104
turnberry_scotland,-1.000832237686868
revenue,0.9990094972904249
stream,-1.0043136937555852
motion,0.9980809052874455
broke_law,-1.0001663740289162
awareness,1.0023438757168808
scenes,-1.0031226727372378
taking_care,-1.0000001971941745
judiciary,-1.0038291305560214
deepest_condolences,-1.0022276784366069
manufactured,1.0008801345964837
aired,1.001616515408042
builds,-1.0002371251732234
read_art,1.0017814535584217
fair_balanced,-0.9999790484976196
reads,0.9999939858680169
greenville,-0.9993291605401267
filibuster,1.0002917542803214
✔,-1.0002485227670928
ame,1.0014116448358719
disney,-1.0008749495070606
gang_members,-1.0000689235600686
ranked,-1.0009565093809185
oh_well,-0.9992973090525866
entertainment,1.0028653404441472
tip,1.0016124960794035
college_records,1.0004177826611222
dialogue,-1.0027653257687756
q,-0.9990445738576186
fast_furious,-1.000861376385356
burisma,-1.0018116595496482
weeks_ago,-0.9981366359424381
extra,1.0002092299615581
responded,-1.00305968307668
breakthrough,-1.0014529920747604
mornings,-1.0004654787525624
foolishly,1.0012209473824094
approach,1.0012448603251085
collins,-1.0002605792438921
brian_kemp,0.9994775203999094
black_lives,-0.9998735210918523
ent,-0.9995943343123453
michael_flynn,1.000638020612728
meaningful,1.0005601331053982
hope_runs,1.0008248296648143
discusses,-1.0011692190798795
arrive,0.9990277693130597
alan_dershowitz,-1.0011439603877457
casting,1.0052258973814154
rioting,1.0005041102279237
trace,-0.9983350605437404
springs,-1.000155979448943
grants,-0.9996344494260926
class_act,1.0018295182263495
greats,-1.0012580498202592
strategic,-0.9995771864352877
soaring,0.9997835356349967
entry,-1.0029502490010018
philly,-0.9989831215579398
permanent,1.0030976518987424
insisted,-0.9994021948859265
formed,0.9989605825990104
tonight_et,-0.9987750849893015
trade_agreement,0.9993905788254033
zelensky,-1.0006125072316683
coordinated,0.9987184847719954
disclosure,-1.0003027187283893
bird,0.9991295541424866
mike_pompeo,-1.0028010436120258
schultz,1.0029701421405597
keystone_pipeline,1.0049801493173025
resolve,-0.9993288367607969
accusations,0.9998115483515453
racial,-1.0033007613808376
advisory,1.0038572743448204
premium,1.0023606514285095
essentially,1.0006985778026132
clinesmith,-0.9996963349038923
blumenthal,-1.004918686296491
miners,-1.0055545670443449
omg,-1.005464270228582
hday,0.999811233796614
put_mildly,-1.0044483383513632
chain,1.0034440907291418
phony_story,1.000462875726393
intact,-1.0058801621338205
old_days,-1.003055194588124
recovered,-1.0009451181161584
penalties,1.002883347724779
blm,-1.0022644623387704
rebuilding_military,0.9999447500738814
creative,-1.0018583119201656
intense,-1.002489466023699
dealings,1.0000732501431777
definition,1.0014101901214363
happy_bi,-1.0015293376854286
highlights,1.0001673599545013
trump_nat,-1.0006477524643214
confront,-0.999675749140135
hawley,-0.9990457122867547
smart_enough,-1.0029546176339226
pleased_inform,-1.0004667921116548
reid,0.9994118626849575
throwing,1.000976454885803
sailors,-1.0020591082542598
quantitative_tightening,-1.0015629265620902
specific,-1.0016117433158005
exists,1.0010831588711335
balls,-1.0022071587690207
fields,-1.0027172210487711
se,-1.0083626276126016
defense_bill,-1.005726899542509
operative,0.9996804187106566
perdue,0.9999605561748197
screwed,1.0019993186174445
shout,-1.0021367244638952
hikes,1.0043268179390952
mentor,-1.0007100176067754
teleprompter,1.001892646256769
gary_player,-0.9998889797082715
african,-1.0014725262550062
unsustainable,-1.0042493949462992
migration,0.9995804853643488
outsider,-1.000257542064198
evacuation,-1.0035628876080873
informant,-1.001665475472417
damages,-1.0009169493608085
tee,-1.003781956376879
mortality_rate,1.0018370008888904
denying,0.9994803134850104
cowards,1.000446108735124
brooks,-1.0015661665351498
suppression_polls,1.000563169016278
navy_seal,-1.0033813955440187
dakota,-0.9995591132517456
incredible_farmers,1.000019294204981
irs,-1.0024917784971328
pundit,1.002458480837571
obsolete,1.0027589803551384
inviting,-1.0028166487216041
flynn_case,-1.0006547503773258
successfully,1.0042555406746942
mentally,-1.003437305485334
cook,-1.0014400814147786
russell,-1.004248673145682
eagles,1.0004951669170619
jerome,1.0006014365130333
jacksonville,1.0009968371970417
jack_nicklaus,-1.0011138191699065
ocare,-0.9997945611684077
days_ago,-0.9996421838967163
health_insurance,-1.0044343168451633
legal_team,-1.0040445338714254
circumstances,1.0010528035699953
tradition,1.001855161938203
rain,-0.9995157125058036
pipeline,-0.999103918513912
elsewhere,-1.00330381836362
loud_clear,-1.002877150230418
give_credit,-1.0013737024048923
traffickers,1.0031885243764072
borders_loves,1.0048029372277647
bus_service,-1.002710986201577
warner,-0.9998641776110078
never_trumper,1.002282456164769
♡,0.9995015182751609
enormous,-1.003985746573273
accomplishment,1.0015433800897162
prosecuted,-1.0037208101385187
gregg,0.999357178817824
historic_tax,-1.0000334216168076
attendance,1.0006027265382718
van,1.005160917070047
tips,-1.0042455509308108
standing_ovation,-0.9994917681388686
da,1.0027014674923826
mainstream,1.0010173027966636
practices,1.003797614444816
span,-1.0007712807926317
park_avenue,1.0005886979002971
practically,-1.0006419165360687
percentage,-1.003034856445908
graduate,1.0001091954749277
tremendous_advocate,1.003431344856951
donating,1.0006094762406295
linked,-1.00119275349604
buyer,-1.0013942981566304
hardworking_americans,0.9992253445142593
meanwhile,-1.0022985354060745
achievers_move,0.9996190909850283
announce_running,1.0018564314986265
luther,-1.002765574222226
cable_news,-1.000891804503392
pic,1.0065689749406477
reno,0.9995018447595589
lights,1.0061976390136957
grave,-1.0002349951005993
girls,-1.0001689771385627
nobel_peace,1.0009047476983457
breeds,-1.0002052331797122
glorious,1.0017053498476622
deleted_emails,-0.9988048122532607
discovery,-1.0028244678141276
soccer,-1.0041740265004633
senate_majority,-0.9993998568648088
delusional,-0.9990701004316411
statements_made,-0.9997395089284089
join_movement,1.0038123972581101
dishonest_reporting,1.0006935866716302
exact_opposite,-1.00174290181067
rebuilt_military,-1.0018292855448327
dedicated,-1.0013250962206166
liberty_university,1.0017675589017647
madness,-0.998924831382197
successful_businessman,-0.9994467214689646
nelson_mandela,1.0001143100711396
demanded,-1.0005887357314958
fragile,0.9995493734349528
east,-0.9989506130874594
award_winning,1.000913409568122
keep_score,-1.0005032178175606
trade_center,-0.9995543281888433
celeb_apprentice,1.0005782987704466
fundraisers,1.0009384376056603
ایران,-1.000643062260155
destined,-1.0029206702888276
committing,1.0016533484806127
ever_recorded,-1.0010721688215194
sophisticated,0.9985728780200792
dozen,-1.0013806277437511
tax_regulation,1.0012522567922004
ideal,1.0012049958598357
devotion,1.0000765906515403
bull,1.001547849172787
prescription_drugs,1.0044742635163066
hillaryclinton,1.0003629013598898
yale,-1.0000683183145567
tall,1.003250629215396
tom_wolf,1.0013417893889365
campaigns,1.0019327284148882
registered_vote,-1.0012881886524503
drug_companies,-0.9997174001863127
dominating,-1.002373796991487
lockdown,-1.0022992496723497
employ,-0.999424045887449
ceasefire,0.9998598405549514
animal,1.0035196589648554
leadership_summit,-1.0016093874511933
witnessed,-1.0009959228688454
diplomatic,1.0010000284914744
tainted,-1.0037811434441635
castro,1.0012986236389436
screaming,1.0024055665982456
approximately,-1.002035156935718
rollout,0.9990356678843026
radicals,0.999324111484785
smarts,1.0009535511747176
nuclear_deal,-0.9991241463507661
funny_watch,-1.002331650507555
spend_money,1.003609825336825
rocks,1.0002255322231208
unwatchable,1.0038421237671433
ny_times,1.0026669493839229
running_mate,-0.9999722930005989
bi,1.0035608475090338
flew,-1.0020557433608648
penalty,-1.0025887059436693
operate,-1.0042039901557485
openings,-1.003568724087489
twitter_account,-1.0010280937084495
belittle,1.0008408557521369
systems,-1.0001126837577268
south_africa,-0.9992444040831541
th_circuit,1.000834096406637
guarantee,-1.0029976097091717
thread,1.0035357733446892
columbia,1.0037671526398906
fishing,1.0001744625593907
transparent,-0.9990864961481138
valley,-1.0023905646995066
dick,-1.0016483186979643
appoint,-0.999426279007137
asshole,1.0030637333916113
filming,-1.0014115608148644
trade_deficits,-1.0002292108415254
energy_independent,-0.9998811499608801
billy_graham,0.99945670746192
predictions,0.9995142345669416
uncovered,-1.0038440047159187
cap,1.0002428719716752
solyndra,1.0032979424526318
champ,-1.002113998839023
angel,0.9990557494161665
estimates,-1.0018814107610017
dwight,-1.0022496288330656
dose,-1.0028654697875556
committees,1.0001432078226413
permanently,-0.9994450553025921
andrew_tahmooressi,-1.003326695239486
rudy_giuliani,0.9998156698571815
shared,-0.9985707817733599
decimated,-1.0022051734636046
compliments,-1.001706907741909
woodward,1.0019938662080397
steyer,-0.9997080337376761
sympathies,-1.0008925120296346
ing,-1.0064350398360236
describe,0.9994372200621575
driver,1.0026036577054573
suggests,-1.0035869319627329
delusion,1.004194669642594
tone,0.999358812072193
case_closed,-0.9984299898582539
cannot_bought,-1.0005932242940854
weakest,-0.9994717784434789
registration,0.9992700118567575
lower_drug,1.0026967097838737
surrender,1.0009702881965008
speaking_truth,1.000350182445069
dave,-1.0014048540647515
reality_show,-1.0000624279080903
book_signing,-1.0025552975137642
moon,-1.0015729282352648
married,1.0008939009947029
connected,0.9998543761680806
never_trumpers,1.0019979394389664
north_dakota,-0.9993133739096219
shelter,0.9999880837372518
trend,1.0016141372505
sanford,-1.0037420719137238
abuses,1.0049011406814916
dumber,-1.0032438502296837
psycho_joe,-1.0002195535358873
cemetery,0.9996719885109889
macleod,1.004888493165266
terror_attack,1.0007736525374387
survey,-1.0017147961196922
suites,1.0007393891037908
p,0.9993596359007194
picking,0.9995111350078544
obamacare_premiums,-0.9995901400324444
blatant,1.001365965590386
december_th,-1.0004690149965247
sloppy,1.0007635321550632
precedent,-0.9981959857301745
intelligence_community,-0.9999090116232621
show_tv,-1.0004562370028935
intellectual_property,1.002379038940024
low_iq,-0.9995328604966165
inaccurately,1.0011253507308737
unacceptable,1.0014321331930984
guidelines,1.003791721466312
separate,-1.0016085056410107
wealthy,0.9990420257962886
ar,-1.0038109772495494
pain,0.9995231605363007
judgement,1.0002897342641328
ethics,-1.0003923145213904
jamie,-1.002591303003219
asset,-1.0015810192293504
material,-1.000784325683253
trump_signature,1.0051945453101163
skill,0.9997372157449599
streaming,-0.9994991227377249
brandi,-0.9994278190517412
northern,-1.001440844704034
feed,-1.0005697833288492
want_defund,-1.0073484825918941
amb,1.0012846265882556
german,1.00159955755238
challenging,-0.9990798687398785
wave,1.001984583038234
longest,1.0048040617579952
telephone,-0.9996241890172085
soho,1.0040865118193967
nv,-1.0024591641688114
marching,0.9987280449616968
effectively,-1.0022960298977084
breath,1.0028948064944325
strikes,-0.9999811514551978
briefings,1.0011168599923412
controversial,-1.0020907386542026
clue,-1.0005321555701658
going_wild,-1.0028735168302072
flunky,-0.9998030137043077
suspend,-1.0019390637244698
gowdy,-1.0008663370717106
acting_secretary,-1.0019739734625763
rolls,-1.0024067966510042
derek,1.004242366914024
camera,1.0023849527688158
high_school,1.0012759384055654
tr,-0.9995422397816249
ralph,1.0009707304619089
star_diamond,1.0030492934649944
seem_desperate,-1.0023253569758888
corner,-1.0002004948127123
civil_rights,-0.9988815567771999
dhs,-1.001679325902415
black_community,1.0000535227187812
initiative,-1.0016116616159634
unreal,0.9988844188147531
sometimes_best,-1.0038081341380276
service_members,1.0004998661762765
pieces,1.0006924137156004
sweden,-1.004431180099415
adams,-1.0028269394088247
developed,1.001527639914931
lockdowns,-1.0061028618738836
talents,1.000871737817486
wing,1.000210943708477
secretly,1.0022717321002348
trophy,1.0008142725722633
partisan_impeachment,0.9992124076463262
grab,0.9986405676993495
kicking,1.001719333805285
taking_advantage,-1.0057466149415035
highway,0.9998603764608089
not_plateau,0.9992410850287615
hrc,-0.9997064892500843
executive_orders,-1.0047412477814548
☑,1.0007572307058406
controls,-1.0005015759028868
lows,-0.999437966481675
merit,-1.0040897988584465
directions,-1.0037365366869633
puppets,1.0011213469049356
kraft,-1.0001385272564909
work_ethic,1.0066250250031508
uninsured,-1.0007744543879529
testifying,1.000059170732418
serta,-1.0007758798131667
eliot_spitzer,-1.0052041402873622
scream,-0.9999434685447937
afghan,1.0013000345591399
derangement_syndrome,1.0038672745959072
burr,-1.000368374772459
highly_conflicted,-1.0014127731487108
kills,-1.0034832543867684
astronauts,-1.00314190733927
engagement,-1.0010213190213595
soil,-1.0034847051984128
fully_supports,-0.9993695977359633
turn_around,-1.0013974788094422
peninsula,1.0004246405857653
rob,-1.0038895185239132
opioid,-1.0004083264878367
filling,0.9992410859000714
herman,1.001390819356494
cannot_afford,-1.001309857907524
quest,0.9992468939069419
oprah,1.0039504788573168
recipients,1.001115508718164
communication,-1.002119459480522
beef,1.0009006425205753
pool,-1.0032351016969185
spygate,0.999517332761061
winery,1.0031121443707518
indian,-1.0003963103262263
extension,1.0008367389190462
call_ukrainian,-1.0007433192931587
granite,1.0016589500939528
dummies,1.002102551713639
perry,0.999943642018386
corps,0.9992120413864825
di,-1.0001540304757148
rage,-1.004163675160621
score,1.00399196050447
un_north,0.999579654101273
badly_needed,0.9988607248620452
came_along,-0.9990283586409553
acid,1.0003650899536627
patriotism,0.998948166709366
never_ends,0.9988595378904955
envelopes,1.0037206873530213
subpoenas,-0.9988490304689364
serves,-1.0002515084691515
thereby,0.9994015734570878
icahn,-1.0007948444258206
nine,-0.998891144218922
robbed,1.0024548132210647
chain_migration,-1.0009617493096372
را,-0.999732693679408
tate,1.0047466232296651
judgment,-1.0071721247727634
phone_calls,0.9996370224389037
justice_roberts,0.9986310209234173
root,1.0028689057822346
restored,-1.0011327207703125
ave,-1.0047446413547692
chuck_hagel,-0.9990945253937745
fusion,-1.002863637378576
everybody_knows,1.0005020026995224
sake,-1.0035816294802375
solidarity,-1.0031150571743543
bed,1.0000610159102967
emirates,1.0000605498215867
jake,0.9993783845127638
promoting,0.9992449353058369
smaller,-1.000246088590002
naval,1.0029032560337736
statue,-1.0008421043508333
usc,-0.9997886253253848
apologies,1.0001742002249983
feds,0.999167321099236
last_nights,-1.0014138159293657
del,1.0011159320221585
opioid_crisis,0.9993869159282575
savvy,-0.99982003019714
acquisition,-0.9994424280021399
tearing,-1.0001900411610245
resigned,-0.9996609554318181
bobby,1.0010550633082609
angela,-0.9985219156703924
forest,-1.0011159081364822
fallon,-1.0026891858346283
insurance_policy,1.0011511939416238
fold,-1.0020376015630381
wasting_money,-0.9984877528277353
randy,1.0011769756290039
dni,1.0003397235288956
hurry,-1.0007126258136523
rig,-1.0038465771206015
lobbyists_special,-1.0003297868705303
profits,1.0026496181795952
flies,1.0009109867151886
tours,1.0015249178529322
disadvantage,0.9999970733387646
postal,1.0039366976566733
apartment,-0.9998059639467645
bravo,-1.000425518528122
awkward,-1.002973062829026
ps_co,-1.0027252710688592
mourn,-0.9994106963954811
securing_border,0.999875338348016
afford,1.0036098953585186
correspondents,0.9992074244341165
convicted,1.0002159170639084
costing,-1.0007420379584988
renovated,-1.0010795382105642
manage,1.0022719795833297
cyber,1.0009610741567179
jobs_added,1.002916353658644
reminded,-1.0034915587819293
natural_gas,-1.0060367035438633
seeks,0.9990207278483307
conclusion,-0.9994555275948248
game_changer,-1.003070281320307
murdered,-1.0006857434897591
abc_cbs,1.0028657201039404
factory,0.9991920717043626
minimum,-0.9990176017105394
overwhelmingly,1.000943214691994
heartbeat,-1.0012279818790386
nite,0.9995834179505297
clinton_emails,1.000444298883807
aaa,1.0008364765272766
dare,1.0005845376146865
agricultural_product,-1.0006474110758377
denies,-0.9997802384096325
jim_jordan,-1.0025333299878698
salaries,-0.9999695003592545
humanitarian_crisis,0.9984301240729018
rough,1.0042060073672783
pete_rose,1.0004373132537254
passed_away,0.9986660016164521
reforms,1.0033006461144653
political_career,-1.0024071363861684
appreciation,-1.00015684543936
idaho,1.002474415476031
wreck,-1.0006542525034599
🤣,-1.0007235706764697
responds,-0.9989551743933845
upside,1.0012043126004302
concert,-1.0001430361863497
fisa_abuse,-1.0032723545210542
threw,-1.0041310650071842
elites,0.9998329172139062
potomac,-1.0012870925336612
drove,0.9989216650714141
convince,0.999437832264449
cents,1.0065388155040755
meddling,-1.0007187788358367
actor,-1.0018190335223063
monument,0.9982349629069187
ine,1.0035626015861934
negotiation_tip,-0.9993004222119681
roy_moore,-0.9984780019280924
mattress,1.0043671370783636
biz,1.0027184069219788
runner,0.9986601244453468
circus,1.0015107022277654
rapids,0.9996623315717996
iraqi,-1.0008756066374564
stamp,0.9993148606527742
jewelry,1.0018586437914228
wikileaks,-1.0027127902049429
euro,-1.0044512723302534
level_playing,0.9989051539743729
movies,1.0043013597665673
setbacks,0.9987156911630801
bobby_knight,-1.000796246449248
nytimes,1.0015696191357983
pensacola,1.0023237331985866
computer,1.0012985340926341
🤦_♂,-1.0014972390966164
establish,-0.9988637877836399
expense,0.9987371602897746
james_clapper,-0.9992968267107428
economist,1.0001328143317827
blackdog,-1.0022495570572145
guard,1.0012624902887604
dan_bongino,1.0049535076905076
dale,1.001520307231314
glass,-0.998336471209284
furious,-1.0001493221215363
barry,1.0047830627474859
shifty,0.9991997797564411
managing,-1.0021549576800937
meaningless,1.0023744114906463
rushed,0.9995774879648844
mentions,-1.0016852560381349
lousy,0.9987391356123038
judge_brett,-1.0025642417183966
bible,1.001686615605519
worldwide,0.9990873389426334
preserve,1.0022035273796117
dr_fauci,-1.0045377296943327
recognition,-1.004715006237329
،,-1.0017539999130545
aspect,-1.0020850372822934
buffett,0.9999487209373008
cox,1.0026352171822006
te,-1.001236524597637
thin,-0.9995176267857151
deepest,-1.0014128468286696
hardworking_american,-1.0017235963308262
wallace,1.0013774418821069
neighborhood,1.000693104054786
tremendous_progress,-1.002872754912036
yovanovitch,0.9997744370362679
endlessly,1.000571314909235
rivera,1.000399645515732
usually,-0.999035336036192
hood,0.9996067580428396
jarrett,1.0015061581304148
clint,1.0037783575815924
harass,1.0009980597446468
concluded,-1.0008064521942255
possibly_deal,-1.0056025499233687
editorial_board,1.0003871149753343
uncle,-1.000071641999459
presiden,1.0004215256339701
bridges,-1.0013066963312363
premieres,-0.9996271013310627
saddened,-0.9997448082680841
comedian,1.0024689328353256
gates,-1.001405092562211
canceled,0.9990993380657497
files,0.9993734317905961
dismiss,1.0006693054770304
aboard,1.000837327650382
crumbling,-1.0020842338869937
adult,0.9993398567677716
ballot_harvesting,-1.0020664313282195
old_fashioned,0.9989763342243305
submitted,-1.0034225809599253
psycho,1.0004296538687547
element,-1.0011388043131058
hopeful,-0.9998335071359034
obtained,-1.003613303391136
ignorance,1.0037025053803013
shocked,-1.0025033507412158
dallas_texas,1.0021054772550184
locked,-1.0017090294529596
food_restaurants,-1.0000857833734949
personable,-1.0021711662366064
therapeutics,0.9997998500102772
ashley_judd,1.001407228284632
sullivan,1.0020065110455203
entrepreneurship,1.0006775196506301
twitter_followers,-1.0030365833452752
smear,0.9988897009617268
tillerson,-1.000831794780315
putin_russia,-0.9985173144528835
benjamin_franklin,-0.9996445411028763
agreeing,-0.9990622946790224
obnoxious,1.0015688811190615
ineffective,1.000267411133884
deserved,-0.999547270254946
treasonous,0.9989828729688486
house_judiciary,1.0014068337321775
vindication,1.0016414002464147
ensuring,-1.0003260955837416
exhausted,-1.0029860606146368
disparage,1.000517335682922
approving,1.0033230641534914
journey,-1.0002752735775164
sept,-1.0016096260047431
carrier,1.0026354150076073
arrogant,0.9989948918015235
economic_policies,1.0031557284338428
ferguson,-0.9991808363824068
referred,1.0006258440919054
doj_fbi,-1.0007167605100813
apologizing,0.9984489426690374
explode,-1.0019028822249292
fifth_avenue,1.0003829485087805
blacks,-1.0009646615222907
allegiance,1.001443721053124
complicated,1.001520424102524
hosts,0.9989071644820505
managed,-1.0028886253393257
robbing,-0.9997922972777823
offended,1.0010433550636204
defended,-1.0020693518066406
melania_honored,-1.0009616180138627
wall_southern,1.0038407371774432
durham,-1.0024305488494478
atlantic_ocean,-1.001827400613387
huma,-0.9995013346900706
tommy,-1.0014564147102027
delays,-1.0033842578285241
dumping,1.003210067932335
toughest,1.0021135085220452
relevant,-0.9997036842315993
unchecked,0.9984500869385603
participation,-1.005151545193716
seth,1.0003948675348349
jersey,-1.0017567096426265
nationally,0.9996396465261465
retirement,-1.0016807286699068
hilarious,0.998822826809112
spain,0.9987493880804215
exonerated,1.0009112791546806
mini,0.9995512781146494
prediction,-0.9992745940573365
depleted,-1.000171785532843
suicide,1.0023170598251077
shipped,1.0016210606419527
fbi_agents,-1.0040786056454978
firefighter,-1.0033744133743112
east_coast,1.0005186373192
secrets,1.0045361864629663
extortion,-1.0014474271338705
replacing,1.0031866612541496
isis_fighters,1.0002880642994008
complete_endorsement,1.0021334803530297
heather,-0.9999195039974461
mocking,-1.0016759936400301
slogan,-1.0016794021045814
freedoms,1.0036464529481461
united_arab,-1.0002954841581475
deception,1.0032553704755798
regs,1.0027261417015736
bob_corker,-1.0037569433515936
keystone_xl,1.001391575060879
sea,1.0002860055054588
given_credit,-0.9998166876300325
liddle,0.9987748999893883
recommended,-1.0061915056675494
navarro,-0.9986886620262311
premier,1.0043950957711414
find_polling,1.0000955705304562
roast,0.9998501488964313
john_kennedy,-1.0034027407826958
fortunately,0.9985054008785015
performing,-1.0004151491930222
evangelical,1.0000909510991023
lay,1.000232754005122
occupy,1.0031950545026755
rio,-1.0042462445416758
defeating,1.0016867467846036
slowing,-1.0034070763675973
checked,1.000311807576092
challenged,1.005070129066232
kravis,1.0015331240919543
red_cross,-1.0004393440746497
freedom_summit,1.0040969642523958
gruber,-1.0049140303611976
ct,-0.9986420613498704
savings,1.0023919890101871
ease,-1.006360610366228
separates,0.9994618640719168
boxes,0.9988873901395185
reed,1.0014496894865654
digital,1.002025064090609
examples,1.0013314011031906
bureaucrats,-0.9992785225082338
cooper,1.0036255111199508
sho,1.0009196039004982
termination,1.0024790758659479
american_airlines,1.0018788518074306
totally_discredited,-1.001461751982673
joint_press,1.0009261726477674
tax_code,-1.0047316391783938
footage,0.9994103573870132
lock,0.9994610876311735
davos,1.00272875140192
rely,1.0022163821871966
undo,-1.0007524533843952
median,-1.004741576190385
launching,1.0037286599687503
amateur,1.0013596214881002
proceed,1.0000141801445694
starving,-1.0050696720424381
implemented,1.0021673551578352
higher_taxes,0.9996881338901412
jeff_van,-0.9996192162540377
hating,-0.9985859876238092
trash,-1.0007672449318488
planes,1.0000310763738032
statesman,1.0038915236794328
grand_rapids,-1.0021029328660147
fauci,1.0012002531599722
welcome_prime,1.0033107749907133
purchased,-1.0046293409215816
basically,1.000303941544303
lazy,-1.0015864003624988
electing,-1.0007789205330704
soar,1.0013505372262088
dismantle,-0.9989516401529123
submit,1.0025184871724964
miracle,-1.0055237674658641
weird,1.001641977051304
rare,-1.0001453200925543
widespread,-1.0052350348412509
board_room,-1.000101785420429
podcast,0.9989496527859988
exoneration,-0.9989543606731067
hong_kong,-1.0001010417407326
jeff_zucker,1.002568065583314
remembering,-1.0028374472913588
measures,-1.0019042477332514
deserter,1.001641650861495
stop_frisk,-1.0003444534356027
persistent,1.0010197860402454
espn,1.0022798364825156
impeccable,1.001016384114633
agreements,-1.003920116506039
bully,0.9996802702581806
violations,1.002023454111449
grows,1.001393521379661
royal,-0.9989471955059234
otto,-1.0020519004131263
warfare,1.0028498537700972
healthcare_plans,-1.0008053658803011
false_statements,-1.0024434038747099
media_coverage,-1.001275163743389
tax_increases,1.0001405511678383
rick_perry,-0.9996854041072707
sums,-1.0043377087514307
greatly_appreciated,1.0005619032398736
crying,1.000413774822902
cory,0.9994332401382513
giants,-1.004870153249617
downward,-1.0034930115907619
motivation_except,1.0028225502288373
scarborough,1.0001242731589814
penn_state,1.0016441399705727
al_sharpton,-0.9982656360196701
bigger_better,1.003678845528433
yearly,-0.9997074497052006
excitement_playing,1.0032415177708787
witch_hunts,-1.00522069683144
alien,1.0019544051400917
crossings,1.0028322651184092
apprehended,-0.9988218162725341
diamond,1.0032707167613988
protect_second,1.0011275644676578
annapolis,-1.0044107755293878
equally,1.0023736780158647
click,1.0011437718469827
morrison,-1.0019673834419265
laughing_stock,1.0017548509320464
impression,-0.9991291064728659
pc,1.0012493085219714
aside,1.0031858618001985
arrives,-1.000148515905234
businessmen,-1.000954005078528
petition,-1.0029528806035992
austin,1.001545397784739
jesse,-1.0006018836213102
distract,1.004522137888297
statues,-0.9995915524534275
garden,0.9989762287006897
branch,-1.0021937043725684
attempts,-1.0031299177439772
haha,1.0016261692781934
participating,1.004697108019888
cheaper,1.000075967629502
perpetrated,-1.001874719562006
judiciary_committee,1.0037457974674906
words_wisdom,1.0006061967304343
jennifer,-1.0003976055653305
obstructing,1.0015782117437801
hardest,1.0017624213169705
genuine,-1.0000490460970024
quarterback,0.9993425319014219
follows,-1.0004134379536582
ballot_box,1.00567603616073
mansion,-0.99972045869838
bonuses,-1.001871016963691
unthinkable,0.9993798027967654
westchester,0.9995946647324866
guidance,0.9998922546041505
drops,1.000478071280881
grew,0.9988478775476808
radical_islam,1.0026329493008852
medal_honor,0.9993096573099409
competing,-0.9996192590547988
goodness,-1.0014800840766116
discovered,-1.0003341040484832
involving,1.0003125637284171
allegedly,-1.0030977980708404
gut,1.0025876954615642
cedar,-1.00004464236059
cr,1.0003865213835885
late_term,-1.002331368683195
fro,-1.0004046641133164
physical,-1.0044980155380305
और,0.9999672496141754
arrests,-1.0032364948758263
naming,-1.0008829294348736
employment_numbers,-1.000117573607737
legitimate,-1.0021428557322296
voting_machines,1.0010522012738827
baton_rouge,-1.0047813585809435
sessions,-1.0007886473764989
wig,-1.0011877976601247
flood,1.0029597878149028
fabrication,0.9996326790753997
rhetoric,-1.0028770822280866
car_companies,-1.0017451194705123
wind_turbine,-1.0037062675333719
leno,-1.0028940503016435
sacrifices,1.0003228769153878
imposed,1.0011585079475744
embassies,0.9989491058466841
neil,-1.003046141380793
beaten_badly,1.000496145607706
surprises,-1.0006747108320764
criticizing,-1.00179845743839
bye,-0.9995226332077707
easing,-1.0003090451081371
owns,0.9993724208074131
tricks,1.0003797786327735
th_july,-1.0051056086662287
belichick,1.0001703476168018
atlantic_story,0.9983870553257953
presi,-1.0038727349495118
medicine,-1.000922259634442
fellow_americans,-1.000860341298128
larry_king,1.0041251963061466
worthy,-1.001641423728758
aberdeenshire,-1.0071242113683494
punta,1.0011586574110747
marriage,-1.000750790395039
wash,0.9989486541855388
sally_yates,1.0004779083859712
identity,-1.0028040509089176
traveled,-1.0002418511463356
fulton_county,1.003857996543056
el_salvador,1.0002201971057252
framed,1.0019216460745755
